id,timestamp,title,author,year,type,link,database,category,cover_image,🔐 Softr Record ID
623bf4a4-7323-4b0d-9481-a7312faff49c,24/08/2025 02:37:52,Experiência do usuário e design de interação:uma análise bibliométrica de publicações acadêmicas,"Vanessa Marques Paes, Claudia Polimeno, Cora Soares Souza , Jessica Priscila de Sousa Costa, Renata  Maciel de Andrade, Ricardo Gaspar",N/A,Artigo,https://www.infodesign.org.br/infodesign/article/view/906,InfoDesign,inteligência artificial,,
0998ecb5-ae23-479f-a9f8-54b021d2c218,24/08/2025 02:37:52,Design de notícias no curso de Jornalismo: uma experiência de ensino a partir do design da informação | News design in Journalism undergraduate course: a teaching experience through the information design,"Elane Abreu de Oliveira, Juliana Lotif Araújo",N/A,Artigo,https://www.infodesign.org.br/infodesign/article/view/606,InfoDesign,design thinking,,
e7605aba-7ba7-4477-91a3-f0003983dac5,24/08/2025 02:37:52,É possível aperfeiçoar nosso pensamento visual? Uma experiência didática em graduação de Design | Is it possible to improve our visual thinking? A didactic experience in Graphic Design undergraduate degree,Juliana Bueno,N/A,Artigo,https://www.infodesign.org.br/infodesign/article/view/842,InfoDesign,design thinking,,
ac8dac5c-feae-4e83-80e6-321326a93329,24/08/2025 02:37:52,Inovação com dadosa experiência do usuário com sistemas baseados em inteligência artificial,"Cinthia Ruiz, Manuela Quaresma",N/A,Artigo,https://www.revistas.udesc.br/index.php/hfd/article/view/18511,Human Factors in Design,inteligência artificial,,
9362ab02-2fea-4039-9d47-2bc255ee0ae4,24/08/2025 02:37:52,Avaliação de experiência de uma carteira digital usando um método baseado em Autoconceito,"Walter Correia, Alex Sandro Gomes, Fabio Campos, Fabio Silva",N/A,Artigo,https://www.revistas.udesc.br/index.php/hfd/article/view/23308,Human Factors in Design,design thinking,,
f3371b95-6ebc-454a-a834-cc43d79fe135,24/08/2025 02:37:52,"Design e sociedade: uma reflexão sobre acessibilidade, interação e inclusão","Willian Amphilóquio, João Eduardo Chagas Sobral",N/A,Artigo,https://www.revistas.udesc.br/index.php/hfd/article/view/2316796307132018165,Human Factors in Design,design thinking,,
72144647-7343-4505-9dc0-ed11204b4736,24/08/2025 02:37:52,Solução de Desafios por meio de um Modelo Baseado no Design Thinking e na Investigação Apreciativa,"Gláucia de Salles Ferro, Adriano Heemann",N/A,Artigo,https://www.revistas.udesc.br/index.php/hfd/article/view/2316796308162019025,Human Factors in Design,design thinking,,
27ddf3b6-c8f8-4269-99fd-348865ceb529,24/08/2025 02:37:52,"Ciclo de vida do produto “Design Thinking” Uma análise da difusão do conceito do “Design Thinking”, sob a ótica do ciclo de vida de um produto.","Naotake Fukushima, Aguinaldo dos Santos",N/A,Artigo,https://www.e-publicacoes.uerj.br/arcosdesign/article/view/14099,Arcos Design,design thinking,,
14311c0a-adb4-4052-9fdb-5ebfea75df20,24/08/2025 02:37:52,Design e ética em IA: reflexões a partir do impacto social do Lensa enquanto produto digital baseado em Inteligência Artificial,Carolina Vaitiekunas Pizarro,N/A,Artigo,https://www.ufrgs.br/det/index.php/det/article/view/1131,Design e Tecnologia,inteligência artificial,,
301956fe-2eb9-498d-bc53-8547811db501,24/08/2025 02:37:52,Design Thinking e Marketing Digital como aliados estratégicos  de microempreendedoresFerramenta gerencial de autoavaliação  do nível de desenvolvimento de negócios no mercado online,"Marina Orestes Blum, Ângela  de Moura Ferreira Danilevicz",N/A,Artigo,https://www.ufrgs.br/det/index.php/det/article/view/888,Design e Tecnologia,design thinking,,
